run_name,source,final_val_loss,best_val_loss,total_steps,seen_pairs,adapter_params,vision_T0,vision_T,vision_rho,vision_N_A,vision_d_model,vision_adapter_num_layers,vision_image_size,llm_name,adapter_level,num_queries,num_samples,num_epochs,seed,adapter_num_layers,adapter_type,use_lora,vision_name,batch_size,lr,llm_params,vision_params,total_params,total_trainable,llm_size,group,image_size
g0_0.5B_T64_M_d100m_s42,NAS,5.45532353373036,4.082927820536854,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,100000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0,384
g0_0.5B_T64_M_d20m_s42,NAS,3.589390579229951,3.589755817175772,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,20000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0,384
g0_0.5B_T64_M_d50m_s42,NAS,3.61286140257737,3.613363600295136,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0,384
g0_0.5B_T64_M_d5m_s42,NAS,3.572061330030225,3.572720491739942,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,5000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0,384
g0_1.5B_T64_M_d100m_s42,NAS,3.380757182227905,3.379432198818757,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,100000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0,384
g0_1.5B_T64_M_d20m_s42,NAS,3.6234258074243657,3.6220179565732167,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,20000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0,384
g0_1.5B_T64_M_d50m_s42,NAS,3.4170648396108527,3.41583646649223,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0,384
g0_1.5B_T64_M_d5m_s42,NAS,3.426007447125724,3.424502681718963,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,5000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0,384
g0_14B_T64_M_d100m_s42,NAS,3.286537276929884,3.286015207537218,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,100000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0,384
g0_14B_T64_M_d20m_s42,NAS,3.2872394410389574,3.286637872741336,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,20000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0,384
g0_14B_T64_M_d50m_s42,NAS,3.2873846225880863,3.286738183836845,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0,384
g0_14B_T64_M_d5m_s42,NAS,3.287293486470607,3.286481304733873,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,5000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0,384
g0_3B_T64_M_d100m_s42,NAS,3.322562897968534,3.3224493453592534,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,100000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0,384
g0_3B_T64_M_d20m_s42,NAS,3.327122766273161,3.327544858458291,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,20000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0,384
g0_3B_T64_M_d50m_s42,NAS,3.21359051455848,3.213776952525884,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0,384
g0_3B_T64_M_d5m_s42,NAS,3.208219406879085,3.208536988133313,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,5000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0,384
g0_7B_T64_M_d100m_s42,NAS,3.258856473440269,3.258688257414448,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,100000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0,384
g0_7B_T64_M_d20m_s42,NAS,3.066320135636478,3.0665385487306427,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,20000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0,384
g0_7B_T64_M_d50m_s42,NAS,3.052690095879423,3.052805977509112,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0,384
g0_7B_T64_M_d5m_s42,NAS,3.049480927102618,3.0493233260554327,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,5000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0,384
g0v2_0.5B_T64_M_d200k_s42,NAS,3.663426159338615,3.66146258960341,6250,200000,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0v2,384
g0v2_0.5B_T64_M_d2m_s42,NAS,4.766461795561174,3.402191037972906,69068,2210176,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0v2,384
g0v2_0.5B_T64_M_d50k_s42,NAS,4.352796038039899,4.350068289946787,1562,49984,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0v2,384
g0v2_0.5B_T64_M_d552k_s42,NAS,3.369198208783485,3.368791204303317,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0v2,384
g0v2_0.5B_T64_M_d5m_s42,NAS,4.381720497836795,3.946752377256811,172670,5525440,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g0v2,384
g0v2_1.5B_T64_M_d200k_s42,NAS,3.601479008938347,3.5990695605647223,6250,200000,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0v2,384
g0v2_1.5B_T64_M_d2m_s42,NAS,3.1191221112135894,3.118803030404468,69068,2210176,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0v2,384
g0v2_1.5B_T64_M_d50k_s42,NAS,4.223428768037466,4.220763393176166,1562,49984,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0v2,384
g0v2_1.5B_T64_M_d552k_s42,NAS,3.4224442155033787,3.421262298070653,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0v2,384
g0v2_1.5B_T64_M_d5m_s42,NAS,3.047934511624095,3.0441931351618705,172670,5525440,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g0v2,384
g0v2_14B_T64_M_d200k_s42,NAS,3.4283256804004925,3.427518549439409,6250,200000,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0v2,384
g0v2_14B_T64_M_d2m_s42,NAS,2.9275790210310904,2.925923439870312,69068,2210176,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0v2,384
g0v2_14B_T64_M_d50k_s42,NAS,3.687913316503306,3.687315619982475,1562,49984,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0v2,384
g0v2_14B_T64_M_d552k_s42,NAS,3.2865388559049635,3.2861387114041527,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g0v2,384
g0v2_14B_T64_M_d5m_s42,NAS,3.0743492954343057,3.0703556630758486,172670,5525440,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,14770033664,428225600,15226733632,28474368,14B,g0v2,384
g0v2_3B_T64_M_d200k_s42,NAS,3.437872578158092,3.43651524739742,6250,200000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0v2,384
g0v2_3B_T64_M_d2m_s42,NAS,3.108214243480381,3.106865808689298,69068,2210176,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0v2,384
g0v2_3B_T64_M_d50k_s42,NAS,3.9395214374839966,3.938337460740543,1562,49984,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0v2,384
g0v2_3B_T64_M_d552k_s42,NAS,3.2058029422829746,3.2060778296300163,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0v2,384
g0v2_3B_T64_M_d5m_s42,NAS,2.66054632787918,2.656708541395471,172670,5525440,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g0v2,384
g0v2_7B_T64_M_d200k_s42,NAS,3.063991115826896,3.0622533534860907,6250,200000,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0v2,384
g0v2_7B_T64_M_d2m_s42,NAS,2.704722944540764,2.703161731721621,69068,2210176,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0v2,384
g0v2_7B_T64_M_d50k_s42,NAS,3.4087156136842505,3.4070933147771,1562,49984,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0v2,384
g0v2_7B_T64_M_d552k_s42,NAS,3.081728251970852,3.080722771405348,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0v2,384
g0v2_7B_T64_M_d5m_s42,NAS,2.480032500752332,2.4668997426599284,172670,5525440,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g0v2,384
g11_3B_T128_M_mlp_d552k_s42,NAS,3.524268882978169,3.5236885378113536,17267,552544,2464512,729,128,0.175583,2464512,768,2,384,Qwen/Qwen2.5-3B,M,128,,1,42,2,mlp,False,google/siglip-so400m-patch14-384,16,0.0001,3085938688,428225600,3516628800,2464512,3B,g11,384
g11_3B_T128_M_qformer_d552k_s42,NAS,2.955044420246408,2.956089815234588,17267,552544,21453312,729,128,0.175583,21453312,768,2,384,Qwen/Qwen2.5-3B,M,128,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,3085938688,428225600,3535617600,21453312,3B,g11,384
g11_3B_T16_M_mlp_d552k_s42,NAS,3.709912730725045,3.7095471466234886,17267,552544,2464512,729,16,0.021948,2464512,768,2,384,Qwen/Qwen2.5-3B,M,16,,1,42,2,mlp,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3516628800,2464512,3B,g11,384
g11_3B_T16_M_qformer_d552k_s42,NAS,3.063465015793308,3.062909201870586,17267,552544,21367296,729,16,0.021948,21367296,768,2,384,Qwen/Qwen2.5-3B,M,16,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3535531584,21367296,3B,g11,384
g11_3B_T32_M_mlp_d552k_s42,NAS,3.704927168175837,3.704634267051997,17267,552544,2464512,729,32,0.043896,2464512,768,2,384,Qwen/Qwen2.5-3B,M,32,,1,42,2,mlp,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3516628800,2464512,3B,g11,384
g11_3B_T32_M_qformer_d552k_s42,NAS,3.083847265783628,3.0813857078929354,17267,552544,21379584,729,32,0.043896,21379584,768,2,384,Qwen/Qwen2.5-3B,M,32,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3535543872,21379584,3B,g11,384
g11_3B_T64_M_mlp_d552k_s42,NAS,3.702952406010153,3.702800432931055,17267,552544,2464512,729,64,0.087791,2464512,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,42,2,mlp,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3516628800,2464512,3B,g11,384
g11_3B_T64_M_qformer_d552k_s42,NAS,3.072697302202243,3.0718793488663314,17267,552544,21404160,729,64,0.087791,21404160,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3535568448,21404160,3B,g11,384
g12_1.5B_T64_M_d1m_s42,NAS,4.380553923619082,4.3626355163256205,31250,1000000,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,1000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g12,384
g12_1.5B_T64_M_d2m_s42,NAS,4.395446537690984,4.349174151814842,62500,2000000,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,1543714304,428225600,1997661760,25721856,1.5B,g12,384
g12_14B_T64_M_d1m_s42,NAS,4.355984574054699,4.236269816603252,31250,1000000,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,1000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g12,384
g12_14B_T64_M_d2m_s42,NAS,4.30193093746357,4.194087633660678,62500,2000000,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g12,384
g12_3B_T64_M_d1m_s42,NAS,4.452075645137662,4.349026211919573,31250,1000000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,1000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g12,384
g12_3B_T64_M_d2m_s42,NAS,4.492091409344229,4.379868732455552,62500,2000000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g12,384
g12_7B_T64_M_d1m_s42,NAS,4.201876725499552,4.146625092444743,31250,1000000,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,1000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g12,384
g12_7B_T64_M_d2m_s42,NAS,4.188142562731112,4.160057415525986,62500,2000000,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g12,384
g13_3B_T128_M_d200k_s42,NAS,3.4459851327585054,3.445498567422812,6250,200000,26164224,729,128,0.175583,26164224,768,2,384,Qwen/Qwen2.5-3B,M,128,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540328512,26164224,3B,g13,384
g13_3B_T16_M_d1.5m_s42,NAS,4.332256699809971,4.308855986841041,46875,1500000,26078208,729,16,0.021948,26078208,768,2,384,Qwen/Qwen2.5-3B,M,16,1500000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540242496,26078208,3B,g13,384
g13_3B_T16_M_d200k_s42,NAS,3.3876266403975954,3.386179638795697,6250,200000,26078208,729,16,0.021948,26078208,768,2,384,Qwen/Qwen2.5-3B,M,16,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540242496,26078208,3B,g13,384
g13_3B_T16_M_d2m_s42,NAS,4.528051493900925,4.37180719788277,62500,2000000,26078208,729,16,0.021948,26078208,768,2,384,Qwen/Qwen2.5-3B,M,16,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540242496,26078208,3B,g13,384
g13_3B_T256_M_d200k_s42,NAS,3.432266188581339,3.43167480759081,6250,200000,26262528,729,256,0.351166,26262528,768,2,384,Qwen/Qwen2.5-3B,M,256,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,3085938688,428225600,3540426816,26262528,3B,g13,384
g13_3B_T32_M_d1.5m_s42,NAS,4.428147005658893,4.312592065233785,46875,1500000,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,1500000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g13,384
g13_3B_T32_M_d200k_s42,NAS,3.387222043779804,3.385667455902884,6250,200000,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g13,384
g13_3B_T32_M_d2m_s42,NAS,4.41442607305121,4.2258889278802005,62500,2000000,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g13,384
g13_3B_T4_M_d1.5m_s42,NAS,4.4885550313428135,4.338626871648395,46875,1500000,26068992,729,4,0.005487,26068992,768,2,384,Qwen/Qwen2.5-3B,M,4,1500000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540233280,26068992,3B,g13,384
g13_3B_T4_M_d200k_s42,NAS,3.4345023917130333,3.434549354992657,6250,200000,26068992,729,4,0.005487,26068992,768,2,384,Qwen/Qwen2.5-3B,M,4,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540233280,26068992,3B,g13,384
g13_3B_T4_M_d2m_s42,NAS,4.385135713966591,4.305446463638096,62500,2000000,26068992,729,4,0.005487,26068992,768,2,384,Qwen/Qwen2.5-3B,M,4,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540233280,26068992,3B,g13,384
g13_3B_T64_M_d1.5m_s42,NAS,4.409822038663209,4.3462168718485605,46875,1500000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,1500000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g13,384
g13_3B_T64_M_d200k_s42,NAS,3.2872198944606987,3.285261487033067,6250,200000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g13,384
g13_3B_T64_M_d2m_s42_bs16_gc,NAS,4.364868083336279,4.310040638936772,62500,2000000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,3085938688,428225600,3540279360,26115072,3B,g13,384
g13_3B_T8_M_d1.5m_s42,NAS,4.311641068597366,4.27138721704764,46875,1500000,26072064,729,8,0.010974,26072064,768,2,384,Qwen/Qwen2.5-3B,M,8,1500000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540236352,26072064,3B,g13,384
g13_3B_T8_M_d200k_s42,NAS,3.284572826415954,3.2845683000532184,6250,200000,26072064,729,8,0.010974,26072064,768,2,384,Qwen/Qwen2.5-3B,M,8,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540236352,26072064,3B,g13,384
g13_3B_T8_M_d2m_s42,NAS,4.473000622734815,4.336536230413535,62500,2000000,26072064,729,8,0.010974,26072064,768,2,384,Qwen/Qwen2.5-3B,M,8,2000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540236352,26072064,3B,g13,384
g14_3B_T64_L_d200k_s42,NAS,3.182963203266558,3.1816233730281995,6250,200000,45305856,729,64,0.087791,45305856,1024,2,384,Qwen/Qwen2.5-3B,L,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3559470144,45305856,3B,g14,384
g14_3B_T64_M_d200k_s42,NAS,3.25682393037958,3.2552380144590765,6250,200000,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g14,384
g14_3B_T64_S_d200k_s42,NAS,3.632259763320286,3.6327601881870826,6250,200000,12167168,729,64,0.087791,12167168,512,2,384,Qwen/Qwen2.5-3B,S,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3526331456,12167168,3B,g14,384
g14_3B_T64_XL_d200k_s42,NAS,3.036934915540637,3.036111233433209,6250,200000,99416064,729,64,0.087791,99416064,1536,2,384,Qwen/Qwen2.5-3B,XL,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3613580352,99416064,3B,g14,384
g14_3B_T64_XS_d200k_s42,NAS,3.7541700414946297,3.753328265371703,6250,200000,3462144,729,64,0.087791,3462144,256,2,384,Qwen/Qwen2.5-3B,XS,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3517626432,3462144,3B,g14,384
g16_0.5B_T128_M_d552k_lr1e-5_s123,NAS,5.987627101666784,5.985781914672442,17267,552544,25279488,729,128,0.175583,25279488,768,2,384,Qwen/Qwen2.5-0.5B,M,128,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,1e-05,494032768,428225600,947537856,25279488,0.5B,g16,384
g16_0.5B_T128_M_d552k_lr1e-5_s42,NAS,5.884834197169274,5.8745427700798265,17267,552544,25279488,729,128,0.175583,25279488,768,2,384,Qwen/Qwen2.5-0.5B,M,128,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,1e-05,494032768,428225600,947537856,25279488,0.5B,g16,384
g16_0.5B_T128_M_d552k_lr3e-5_s123,NAS,4.463725283294983,4.462860362166595,17267,552544,25279488,729,128,0.175583,25279488,768,2,384,Qwen/Qwen2.5-0.5B,M,128,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,3e-05,494032768,428225600,947537856,25279488,0.5B,g16,384
g16_0.5B_T128_M_d552k_lr3e-5_s42,NAS,4.963925014779242,4.609824410357339,17267,552544,25279488,729,128,0.175583,25279488,768,2,384,Qwen/Qwen2.5-0.5B,M,128,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,3e-05,494032768,428225600,947537856,25279488,0.5B,g16,384
